_id,name,info,cat,purchases_Y15/M07,purchases_Y15/M08,purchases_Y15/M09,purchases_Y15/M10,purchases_Y15/M11
0430-000483-0003949,Mickey Burnout Tank,"This adorable knit tank is ready to see some spring time fun! Made with a jersey knit burnout fabric with Mickey Mouse printed across the front.
			60% cotton, 40% polyester
			Machine wash 
			Model wears size Small
			Imported
			Officially licensed by Disney
			STYLE: 0430-000483-0003949","[""girls"",""graphic-tees-and-tanks"",""graphic-tanks""]",,0,0,0,0
0430-000507-0006300,Floral Thug Life Tank,"Thug life chooses some, but the good ones choose this: a fun jersey tank featuring ""Thug Life"" in deceptively charming floral print. Just keeping it real.
			59% cotton, 38% polyester, 3% spandex
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0430-000507-0006300","[""girls"",""graphic-tees-and-tanks"",""graphic-tanks""]",,0,0,0,0
0430-000875-0000214-0010,Thug Life Marilyn Muscle Tank,"This jersey knit muscle tank is the prettiest contradiction. Features an image of Marilyn Monroe at the front with ""Thug Life"" written across the front. Complete with raw cut arm openings.
			83% polyester, 14% rayon, 3% spandex
			Machine wash 
			Model wears size Medium
			Imported
			STYLE: 0430-000875-0000214","[""girls"",""graphic-tees-and-tanks"",""graphic-tanks""]",,6,76,2,0
0430-000875-0005104,Queen Marilyn Lace Tee,"She isn't the Queen of the Golden Era of Hollywood for nothing. This jersey knit tee features a screen print image of Marilyn Monroe at the front. Complete with a lace insert at the back yoke.
			83% polyester, 14% rayon, 3% spandex
			Machine wash 
			Model wears size Small
			Made in U.S.A.
			STYLE: 0430-000875-0005104","[""girls"",""graphic-tees-and-tanks"",""graphic-tees""]",,6,3,0,0
0430-001110-0002610,Rainbow Foil Good Vibes Tank,"Everything about this tank shouts ""Good Vibes!"" It's made of super soft brushed jersey. It's got fun rainbow foil, varsity-lettered text. It's got a cute peephole back. Come on, you know you want on this happy train.
			Rounded hem
			92% polyester, 8% spandex
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0430-001110-0002610","[""girls"",""graphic-tees-and-tanks"",""graphic-tanks""]",,3,0,0,0
0430-001484-0003300,All Nighter Batman Muscle Tee,"Although his idea of an all-night party may be different than yours, this muscle tee features the Batman logo encrusted with rhinestones. Complete with the phrase ""Staying Up!! All Night"" in a bold screen print and black trim.
			60% cotton, 40% polyester
			Machine wash
			Model wears size Small
			Imported
			Officially licensed by DC Comics
			Undergarment not included
			STYLE: 0430-001484-0003300","[""girls"",""graphic-tees-and-tanks"",""graphic-tees""]",,3,15,0,0
0430-001619-0001608,Keep It 100 Greek Emoji Tank,"This cute jersey knit tank top says it all at the front. Designed with screen printed graphics of a sunglass-clad emoji and a Greek border.
			100% cotton
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0430-001619-0001608","[""girls"",""graphic-tees-and-tanks"",""graphic-tanks""]",,3,0,0,0
0430-001636-0009830,I Don't Sweat Tank Top,"Call it what you want but it's always the same thing. This jersey knit tank has: ""I Don't Sweat I, I Sparkle"", written across the front and mesh inset arm openings.
			95% rayon, 5% spandex
			Machine wash 
			Model wears size Small
			Made in U.S.A.
			STYLE: 0430-001636-0009830","[""girls"",""graphic-tees-and-tanks"",""graphic-tees""]",,0,0,0,0
0432-000236-0000047,Pink Piped Deep Plunge Push-Up Bra,"The Deep Plunge Push-Up Bra, perfect for V-neck tops & low-cut dresses, in color blocked neon and natural pink, with cool contrasted piping. Full coverage & dramatic lift.
			tarea by rue21
			J-hook on back strap to create racerback
			93% polyester, 7% spandex
			Machine wash
			Model wears size 34B
			Imported
			STYLE: 0432-000236-0000047","[""girls"",""bras"",""deep-plunge""]",,1,0,0,0
0437-000877-0000508,Medium Pink Spring Fling Ruched Lace Bandeau,"A flirty and brightly colored lace bandeau bra top to brighten up the winter drear with ruching at the center bust. Perfect for pairing with sheer tops and tanks!
			tarea by rue21
			Removable and adjustable straps
			Removable cups
			90% nylon, 10% spandex
			Hand wash 
			Model wears size Small
			Imported
			STYLE: 0437-000877-0000508","[""girls"",""bras"",""bandeaus-and-bralettes""]",,3,1,0,0
0455-000065-0001544,Neon Fuschia Neon Push-Up Halter Bikini Top,"Surf's up and you're ready in this hot halter bikini top, designed in a flattering neon pink. Ideal for mixing and matching.
			ruebleu SWIM by rue21
			Mix 'n match piece
			Moderate lift with underwire
			Back hook closure; optional halter straps
			Shell - 82% nylon, 18% spandex; Lining - 100% polyester
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0455-000065-0001544","[""girls"",""swim"",""swim-tops""]",,17,5,0,0
0455-001083-0004023,Fuschia Crochet Tie Dye Push-Up Bikini Top,"Hit the beach in this figure-flattering, twist front push up bikini top. Is it Summer yet?
			ruebleu SWIM by rue21
			Mix 'n match piece
			82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash 
			Model wears size Medium
			Imported
			STYLE: 0455-001083-0004023","[""girls"",""swim"",""swim-tops""]",,4,0,0,0
0455-001554-0001542,Coral Neoprene Balconette Bikini Top,"Pretty and durable, this neoprene bikini top can handle your best cannonball. Designed with light foam cups and underwire for moderate lift.
			ruebleu SWIM by rue21
			Mix 'n match piece
			Moderate lift with underwire
			Halter top tie; back clasp fastener
			Shell 1: 88% polyester, 12% spandex; Shell 2: 82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0455-001554-0001542","[""girls"",""swim"",""swim-tops""]",,1,0,0,0
0455-001555-0000019,Neon Tribal Push-Up Bandeau Bikini Top,"Surf's up and you're ready in this hot bandeau bikini top, featuring a flattering multi colored neon tribal design. Optional halter straps and cool caging on the sides add some trendy details to this stop-and-stare swim piece.
			ruebleu SWIM by rue21
			Mix 'n match piece
			Moderate lift with underwire
			Back hook closure; optional halter straps
			Shell - 82% nylon, 18% spandex; Lining - 100% polyester
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0455-001555-0000019","[""girls"",""swim"",""swim-tops""]",,5,0,0,0
0456-001083-0004040,Black Retro Twist Bandeau Bikini Top,"The perfect swim top for the beach babe, this sexy bandeau bikini top features a flirty twist-front for a retro glam look. You'll need shades to look at this one directly.
			ruebleu SWIM by rue21
			Mix 'n match piece
			Removable cups, light side boning
			Back hook closure and optional halter straps
			Shell - 82% nylon, 18% spandex; Lining - 100% polyester
			Machine wash 
			Model wears size Small
			Imported
			STYLE: 0456-001083-0004040","[""girls"",""swim"",""swim-tops""]",,9,0,0,0
0456-001746-0001403,Neon Pop Midkini Top,"Get ready for a fun filled day in the sun in this cute bandeau midkini top, featuring a black and white tribal design with pop of neon color. Moderate coverage with light foam cups. Removable halter strap.
			Mix 'n match piece
			Moderate lift with underwire
			Double back hook closure
			82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash 
			Model wears size Small
			Imported
			STYLE: 0456-001746-0001403","[""girls"",""swim"",""swim-tops""]",,1,0,0,0
0456-001746-0001404,Peach Coral Tribal Midkini Top,"Get ready for a fun filled day in the sun in this cute bandeau midkini top, featuring a black and coral tribal design. Moderate coverage with light foam cups. Removable halter strap.
			Mix 'n match piece
			Moderate lift with underwire
			Double back hook closure
			82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash 
			Model wears size Small
			Imported
			STYLE: 0456-001746-0001404","[""girls"",""swim"",""swim-tops""]",,9,0,0,0
0457-001659-0002787,Triangle Bikini Top in Pastel Ombre,"Hit the beach! Triangle bikini top with spaghetti strap ties. Removable cups.
			ruebleu SWIM by rue21
			Mix 'n match piece
			82% nylon, 18% spandex
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0457-001659-0002787","[""girls"",""swim"",""swim-tops""]",,1,0,0,0
0460-001746-0001511,Color Splash Loop Side Tie Bottom,"Gear up for the beach and get ready to hit the water in this cute lop side bikini bottom, featuring a pink and purple color splash pattern! Moderate coverage with a ruched back.
			Mix 'n match piece
			Low rise, moderate coverage
			82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash 
			Model wears size Small
			Imported
			STYLE: 0460-001746-0001511","[""girls"",""swim"",""swim-bottoms""]",,2,0,0,0
0461-001554-0000015,Neon Cotton Ball Ruched Hipster Bottom,"Hit the beach in this hipster bottom with flattering contrast ruching on the sides and a fun neon ""cotton ball"" pattern. Low rise, moderate coverage.
			ruebleu SWIM by rue21
			Mix 'n match piece
			82% nylon, 18% spandex
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0461-001554-0000015","[""girls"",""swim"",""swim-bottoms""]",,3,3,0,0
0463-001555-0000013,Neon Tribal Caged Hipster Bottom,"Hit the beach in this hipster bottom with flattering caging on the sides and a wild tribal neon pattern. Low rise, moderate coverage.
			ruebleu SWIM by rue21
			Mix 'n match piece
			Low rise, moderate coverage
			Shell - 82% nylon, 18% spandex; Lining - 100% polyester
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0463-001555-0000013","[""girls"",""swim"",""swim-bottoms""]",,1,0,0,0
0463-001746-0001501,Light Green Mint Tribal Caged Bikini Bottom,"Gear up for the beach and get ready to hit the water in this cute caged bikini bottom! Featuring a mint green and black Aztec pattern.
			Mix 'n match piece
			Low rise, moderate coverage
			82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash 
			Model wears size Small
			Imported
			STYLE: 0463-001746-0001501","[""girls"",""swim"",""swim-bottoms""]",,6,0,0,0
0464-001554-0001545,Coral Neoprene Hipster Bikini Bottom,"This cute neoprene bikini bottom is sweet enough for pool side and tough enough to handle a few waves. So go ahead, cannonball to your hearts content! 
			ruebleu SWIM by rue21
			Mix 'n match piece
			Low rise, moderate coverage
			Shell 1: 89% polyester, 12% spandex; Shell 2: 82% nylon, 18% spandex; Lining: 100% polyester
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0464-001554-0001545","[""girls"",""swim"",""swim-bottoms""]",,1,0,0,0
0464-001659-0001506,Classic Bikini Bottom in Pastel Ombre,"Classic bikini bottom. Moderate coverage.
			ruebleu SWIM by rue21
			Mix 'n match piece
			82% nylon, 18% spandex
			Hand wash
			Model wears size Small
			Imported
			STYLE: 0464-001659-0001506","[""girls"",""swim"",""swim-bottoms""]",,1,0,0,0
0471-000869-0006121,Denim Lace Front Raglan Sweatshirt,"A lightweight, feminine raglan sweatshirt with a flirty floral lace front. Features cozy heathered knit sleeves and back, and a flattering high low hem.
			60% cotton, 35% rayon, 5% spandex
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0471-000869-0006121","[""uncategorised""]",,1,0,0,0
0473-000603-0000003,Espadrille Sneaker,"Spice up your shoe rack with something a little offbeat. This cute canvas sneaker features a thick, jute rope trim around the sole. This casual look is complete with front tie laces.
			By Qupid®
			Lace up
			Fully lined
			Non-skid sole
			Man-made material
			Imported
			STYLE: 0473-000603-0000003","[""shoes"",""girls-shoes"",""sneakers"",""lace-up-sneakers""]",,2,4,0,0
0475-000603-0001010,Neon Fuschia Metallic Strap High Top By Qupid®,"This pretty canvas high top is for those who walk to a different beat. It features a metallic trimmed, wraparound, hook-and-loop strap. Complete with a padded collar.
			by Qupid®
			Fully lined
			Height: approx. 5 in., including heel
			Hook and loop closure
			Non-skid sole
			Man-made materials
			Imported
			STYLE: 0475-000603-0001010","[""shoes"",""girls-shoes"",""sneakers"",""athletic-shoes""]",,1,0,0,0
0477-001534-0002937,Cognac Rhinestone Wedge Heel - Wide Width,"Let the sun warm your skin and shine on in this cute rhinestone accented wedge heel. Designed with a cross-strap front, cork wedge heel, and comfy heel cushion.
			Wider fit
			Approx. 4 in. heel
			Side buckle
			Man-made materials
			Non-skid sole
			Imported
			STYLE: 0477-001534-0002937","[""shoes"",""girls-shoes"",""sandals"",""wedge-sandals""]",,3,8,0,0
0482-001484-0002390,Pink Superman Rhinestone Tee,"Help support the fight against breast cancer and raise awareness in this cute jersey knit tee. Designed with the Superman man logo in pink rhinestones at the front and pink trim.
			rue21 BCA product
			60% cotton, 40% polyester
			Machine wash
			Model wears size Small
			Imported
			Officially licensed by DC Comics
			STYLE: 0482-001484-0002390","[""girls"",""graphic-tees-and-tanks"",""graphic-tees""]",,0,0,0,0
0901-000060-0005102,Neon Orange Floral Scalloped Tank,"Perfect for the office or casual get-together, this pretty textured knit tank features floral-patterned cutouts with scalloping at the hem. A slightly fitted shape with darting at the bust creates a flattering silhouette.
			95% polyester, 5% spandex
			Machine wash
			Model wears size Small
			Imported
			STYLE: 0901-000060-0005102","[""girls"",""tank-tops"",""casual""]",,1,1,0,0
0901-000065-0002888,Blue Hawaiian Split Back Tank,"Aloha! This island-flavor tank will have you hula dancing…or at least, just looking fresh and summer-ready. Featuring a tropical print woven front and a split jersey back, this tank is perfect for luaus and lounging around with friends.
			Shell - 100% rayon, 100% polyester
			Machine wash
			Model wears size Small
			Imported
			Undergarment sold separately
			STYLE: 0901-000065-0002888","[""girls"",""tank-tops"",""casual""]",,1,0,0,0
